Accelerometer X,Accelerometer Y,Accelerometer Z,hand,session,datetime,id
0.02,0.922,-0.27,dx,ndom,2017-03-20 18:18:12.537500,UCP3
0.047,0.926,-0.266,dx,ndom,2017-03-20 18:18:12.550000,UCP3
0.094,0.941,-0.254,dx,ndom,2017-03-20 18:18:12.562500,UCP3
0.168,0.945,-0.246,dx,ndom,2017-03-20 18:18:12.575000,UCP3
0.23,0.949,-0.242,dx,ndom,2017-03-20 18:18:12.587500,UCP3
0.266,0.953,-0.238,dx,ndom,2017-03-20 18:18:12.600000,UCP3
0.273,0.965,-0.242,dx,ndom,2017-03-20 18:18:12.612500,UCP3
0.254,0.969,-0.242,dx,ndom,2017-03-20 18:18:12.625000,UCP3
0.234,0.961,-0.246,dx,ndom,2017-03-20 18:18:12.637500,UCP3
0.219,0.957,-0.25,dx,ndom,2017-03-20 18:18:12.650000,UCP3
0.223,0.957,-0.242,dx,ndom,2017-03-20 18:18:12.662500,UCP3
0.242,0.957,-0.227,dx,ndom,2017-03-20 18:18:12.675000,UCP3
0.273,0.961,-0.207,dx,ndom,2017-03-20 18:18:12.687500,UCP3
0.301,0.957,-0.207,dx,ndom,2017-03-20 18:18:12.700000,UCP3
0.316,0.949,-0.199,dx,ndom,2017-03-20 18:18:12.712500,UCP3
0.32,0.945,-0.203,dx,ndom,2017-03-20 18:18:12.725000,UCP3
0.309,0.941,-0.195,dx,ndom,2017-03-20 18:18:12.737500,UCP3
0.289,0.938,-0.188,dx,ndom,2017-03-20 18:18:12.750000,UCP3
0.27,0.938,-0.176,dx,ndom,2017-03-20 18:18:12.762500,UCP3
0.258,0.938,-0.176,dx,ndom,2017-03-20 18:18:12.775000,UCP3
0.262,0.926,-0.184,dx,ndom,2017-03-20 18:18:12.787500,UCP3
0.266,0.926,-0.184,dx,ndom,2017-03-20 18:18:12.800000,UCP3
0.266,0.926,-0.184,dx,ndom,2017-03-20 18:18:12.812500,UCP3
0.273,0.926,-0.191,dx,ndom,2017-03-20 18:18:12.825000,UCP3
0.277,0.918,-0.203,dx,ndom,2017-03-20 18:18:12.837500,UCP3
0.285,0.914,-0.215,dx,ndom,2017-03-20 18:18:12.850000,UCP3
0.297,0.906,-0.223,dx,ndom,2017-03-20 18:18:12.862500,UCP3
0.316,0.898,-0.223,dx,ndom,2017-03-20 18:18:12.875000,UCP3
0.336,0.895,-0.23,dx,ndom,2017-03-20 18:18:12.887500,UCP3
0.348,0.883,-0.246,dx,ndom,2017-03-20 18:18:12.900000,UCP3
0.34,0.879,-0.25,dx,ndom,2017-03-20 18:18:12.912500,UCP3
0.328,0.879,-0.25,dx,ndom,2017-03-20 18:18:12.925000,UCP3
0.316,0.875,-0.238,dx,ndom,2017-03-20 18:18:12.937500,UCP3
0.309,0.883,-0.23,dx,ndom,2017-03-20 18:18:12.950000,UCP3
0.305,0.887,-0.223,dx,ndom,2017-03-20 18:18:12.962500,UCP3
0.297,0.898,-0.215,dx,ndom,2017-03-20 18:18:12.975000,UCP3
0.289,0.895,-0.211,dx,ndom,2017-03-20 18:18:12.987500,UCP3
0.289,0.902,-0.211,dx,ndom,2017-03-20 18:18:13.000000,UCP3
0.277,0.902,-0.227,dx,ndom,2017-03-20 18:18:13.012500,UCP3
0.281,0.91,-0.238,dx,ndom,2017-03-20 18:18:13.025000,UCP3
0.285,0.906,-0.242,dx,ndom,2017-03-20 18:18:13.037500,UCP3
0.32,0.891,-0.238,dx,ndom,2017-03-20 18:18:13.050000,UCP3
0.352,0.879,-0.223,dx,ndom,2017-03-20 18:18:13.062500,UCP3
0.383,0.871,-0.211,dx,ndom,2017-03-20 18:18:13.075000,UCP3
0.402,0.871,-0.215,dx,ndom,2017-03-20 18:18:13.087500,UCP3
0.41,0.883,-0.215,dx,ndom,2017-03-20 18:18:13.100000,UCP3
0.414,0.898,-0.215,dx,ndom,2017-03-20 18:18:13.112500,UCP3
0.445,0.906,-0.215,dx,ndom,2017-03-20 18:18:13.125000,UCP3
0.477,0.902,-0.211,dx,ndom,2017-03-20 18:18:13.137500,UCP3
0.477,0.867,-0.211,dx,ndom,2017-03-20 18:18:13.150000,UCP3
0.473,0.836,-0.215,dx,ndom,2017-03-20 18:18:13.162500,UCP3
0.496,0.816,-0.223,dx,ndom,2017-03-20 18:18:13.175000,UCP3
0.531,0.801,-0.23,dx,ndom,2017-03-20 18:18:13.187500,UCP3
0.547,0.797,-0.242,dx,ndom,2017-03-20 18:18:13.200000,UCP3
0.523,0.801,-0.25,dx,ndom,2017-03-20 18:18:13.212500,UCP3
0.5,0.813,-0.254,dx,ndom,2017-03-20 18:18:13.225000,UCP3
0.473,0.828,-0.254,dx,ndom,2017-03-20 18:18:13.237500,UCP3
0.445,0.855,-0.258,dx,ndom,2017-03-20 18:18:13.250000,UCP3
0.422,0.871,-0.262,dx,ndom,2017-03-20 18:18:13.262500,UCP3
0.402,0.891,-0.277,dx,ndom,2017-03-20 18:18:13.275000,UCP3
0.391,0.895,-0.27,dx,ndom,2017-03-20 18:18:13.287500,UCP3
0.379,0.887,-0.266,dx,ndom,2017-03-20 18:18:13.300000,UCP3
0.363,0.875,-0.258,dx,ndom,2017-03-20 18:18:13.312500,UCP3
0.371,0.863,-0.254,dx,ndom,2017-03-20 18:18:13.325000,UCP3
0.387,0.855,-0.25,dx,ndom,2017-03-20 18:18:13.337500,UCP3
0.383,0.852,-0.242,dx,ndom,2017-03-20 18:18:13.350000,UCP3
0.391,0.844,-0.238,dx,ndom,2017-03-20 18:18:13.362500,UCP3
0.391,0.832,-0.238,dx,ndom,2017-03-20 18:18:13.375000,UCP3
0.387,0.824,-0.234,dx,ndom,2017-03-20 18:18:13.387500,UCP3
0.398,0.828,-0.234,dx,ndom,2017-03-20 18:18:13.400000,UCP3
0.41,0.84,-0.238,dx,ndom,2017-03-20 18:18:13.412500,UCP3
0.414,0.844,-0.234,dx,ndom,2017-03-20 18:18:13.425000,UCP3
0.414,0.852,-0.23,dx,ndom,2017-03-20 18:18:13.437500,UCP3
0.422,0.859,-0.223,dx,ndom,2017-03-20 18:18:13.450000,UCP3
0.418,0.863,-0.215,dx,ndom,2017-03-20 18:18:13.462500,UCP3
0.43,0.863,-0.215,dx,ndom,2017-03-20 18:18:13.475000,UCP3
0.441,0.855,-0.219,dx,ndom,2017-03-20 18:18:13.487500,UCP3
0.449,0.859,-0.227,dx,ndom,2017-03-20 18:18:13.500000,UCP3
0.453,0.832,-0.219,dx,ndom,2017-03-20 18:18:13.512500,UCP3
0.473,0.82,-0.227,dx,ndom,2017-03-20 18:18:13.525000,UCP3
0.488,0.801,-0.234,dx,ndom,2017-03-20 18:18:13.537500,UCP3
0.504,0.789,-0.242,dx,ndom,2017-03-20 18:18:13.550000,UCP3
0.52,0.781,-0.242,dx,ndom,2017-03-20 18:18:13.562500,UCP3
0.535,0.781,-0.238,dx,ndom,2017-03-20 18:18:13.575000,UCP3
0.547,0.781,-0.246,dx,ndom,2017-03-20 18:18:13.587500,UCP3
0.559,0.781,-0.25,dx,ndom,2017-03-20 18:18:13.600000,UCP3
0.574,0.781,-0.25,dx,ndom,2017-03-20 18:18:13.612500,UCP3
0.582,0.785,-0.238,dx,ndom,2017-03-20 18:18:13.625000,UCP3
0.574,0.797,-0.234,dx,ndom,2017-03-20 18:18:13.637500,UCP3
0.563,0.809,-0.223,dx,ndom,2017-03-20 18:18:13.650000,UCP3
0.555,0.828,-0.207,dx,ndom,2017-03-20 18:18:13.662500,UCP3
0.555,0.84,-0.207,dx,ndom,2017-03-20 18:18:13.675000,UCP3
0.559,0.836,-0.223,dx,ndom,2017-03-20 18:18:13.687500,UCP3
0.574,0.824,-0.234,dx,ndom,2017-03-20 18:18:13.700000,UCP3
0.57,0.816,-0.23,dx,ndom,2017-03-20 18:18:13.712500,UCP3
0.563,0.809,-0.227,dx,ndom,2017-03-20 18:18:13.725000,UCP3
0.555,0.801,-0.215,dx,ndom,2017-03-20 18:18:13.737500,UCP3
0.547,0.793,-0.242,dx,ndom,2017-03-20 18:18:13.750000,UCP3
0.504,0.773,-0.305,dx,ndom,2017-03-20 18:18:13.762500,UCP3
0.469,0.746,-0.359,dx,ndom,2017-03-20 18:18:13.775000,UCP3
0.473,0.73,-0.363,dx,ndom,2017-03-20 18:18:13.787500,UCP3
0.5,0.738,-0.34,dx,ndom,2017-03-20 18:18:13.800000,UCP3
0.516,0.773,-0.293,dx,ndom,2017-03-20 18:18:13.812500,UCP3
0.523,0.797,-0.27,dx,ndom,2017-03-20 18:18:13.825000,UCP3
0.52,0.797,-0.254,dx,ndom,2017-03-20 18:18:13.837500,UCP3
0.52,0.793,-0.25,dx,ndom,2017-03-20 18:18:13.850000,UCP3
0.535,0.789,-0.246,dx,ndom,2017-03-20 18:18:13.862500,UCP3
0.563,0.793,-0.227,dx,ndom,2017-03-20 18:18:13.875000,UCP3
0.57,0.789,-0.238,dx,ndom,2017-03-20 18:18:13.887500,UCP3
0.555,0.785,-0.277,dx,ndom,2017-03-20 18:18:13.900000,UCP3
0.516,0.773,-0.332,dx,ndom,2017-03-20 18:18:13.912500,UCP3
0.5,0.762,-0.359,dx,ndom,2017-03-20 18:18:13.925000,UCP3
0.516,0.766,-0.363,dx,ndom,2017-03-20 18:18:13.937500,UCP3
0.547,0.766,-0.355,dx,ndom,2017-03-20 18:18:13.950000,UCP3
0.559,0.758,-0.355,dx,ndom,2017-03-20 18:18:13.962500,UCP3
0.559,0.754,-0.367,dx,ndom,2017-03-20 18:18:13.975000,UCP3
0.555,0.758,-0.367,dx,ndom,2017-03-20 18:18:13.987500,UCP3
0.543,0.77,-0.371,dx,ndom,2017-03-20 18:18:14.000000,UCP3
0.508,0.773,-0.367,dx,ndom,2017-03-20 18:18:14.012500,UCP3
0.484,0.77,-0.398,dx,ndom,2017-03-20 18:18:14.025000,UCP3
0.461,0.773,-0.414,dx,ndom,2017-03-20 18:18:14.037500,UCP3
0.441,0.777,-0.418,dx,ndom,2017-03-20 18:18:14.050000,UCP3
0.426,0.789,-0.418,dx,ndom,2017-03-20 18:18:14.062500,UCP3
0.422,0.797,-0.41,dx,ndom,2017-03-20 18:18:14.075000,UCP3
0.422,0.805,-0.398,dx,ndom,2017-03-20 18:18:14.087500,UCP3
0.418,0.813,-0.387,dx,ndom,2017-03-20 18:18:14.100000,UCP3
0.414,0.816,-0.398,dx,ndom,2017-03-20 18:18:14.112500,UCP3
0.398,0.809,-0.391,dx,ndom,2017-03-20 18:18:14.125000,UCP3
0.395,0.813,-0.391,dx,ndom,2017-03-20 18:18:14.137500,UCP3
0.387,0.816,-0.395,dx,ndom,2017-03-20 18:18:14.150000,UCP3
0.387,0.816,-0.391,dx,ndom,2017-03-20 18:18:14.162500,UCP3
0.391,0.816,-0.395,dx,ndom,2017-03-20 18:18:14.175000,UCP3
0.379,0.816,-0.391,dx,ndom,2017-03-20 18:18:14.187500,UCP3
0.363,0.816,-0.387,dx,ndom,2017-03-20 18:18:14.200000,UCP3
0.359,0.82,-0.383,dx,ndom,2017-03-20 18:18:14.212500,UCP3
0.355,0.832,-0.383,dx,ndom,2017-03-20 18:18:14.225000,UCP3
0.352,0.828,-0.391,dx,ndom,2017-03-20 18:18:14.237500,UCP3
0.352,0.824,-0.387,dx,ndom,2017-03-20 18:18:14.250000,UCP3
0.34,0.816,-0.387,dx,ndom,2017-03-20 18:18:14.262500,UCP3
0.34,0.805,-0.398,dx,ndom,2017-03-20 18:18:14.275000,UCP3
0.34,0.809,-0.395,dx,ndom,2017-03-20 18:18:14.287500,UCP3
0.34,0.813,-0.398,dx,ndom,2017-03-20 18:18:14.300000,UCP3
0.344,0.805,-0.406,dx,ndom,2017-03-20 18:18:14.312500,UCP3
0.348,0.816,-0.414,dx,ndom,2017-03-20 18:18:14.325000,UCP3
0.355,0.824,-0.418,dx,ndom,2017-03-20 18:18:14.337500,UCP3
0.355,0.832,-0.418,dx,ndom,2017-03-20 18:18:14.350000,UCP3
0.355,0.836,-0.426,dx,ndom,2017-03-20 18:18:14.362500,UCP3
0.355,0.84,-0.418,dx,ndom,2017-03-20 18:18:14.375000,UCP3
0.348,0.836,-0.418,dx,ndom,2017-03-20 18:18:14.387500,UCP3
0.348,0.836,-0.418,dx,ndom,2017-03-20 18:18:14.400000,UCP3
0.352,0.836,-0.422,dx,ndom,2017-03-20 18:18:14.412500,UCP3
0.355,0.84,-0.43,dx,ndom,2017-03-20 18:18:14.425000,UCP3
0.352,0.848,-0.426,dx,ndom,2017-03-20 18:18:14.437500,UCP3
0.344,0.863,-0.414,dx,ndom,2017-03-20 18:18:14.450000,UCP3
0.336,0.891,-0.406,dx,ndom,2017-03-20 18:18:14.462500,UCP3
0.336,0.902,-0.398,dx,ndom,2017-03-20 18:18:14.475000,UCP3
0.324,0.906,-0.383,dx,ndom,2017-03-20 18:18:14.487500,UCP3
0.34,0.918,-0.383,dx,ndom,2017-03-20 18:18:14.500000,UCP3
0.348,0.914,-0.363,dx,ndom,2017-03-20 18:18:14.512500,UCP3
0.34,0.91,-0.348,dx,ndom,2017-03-20 18:18:14.525000,UCP3
0.336,0.902,-0.344,dx,ndom,2017-03-20 18:18:14.537500,UCP3
0.332,0.902,-0.344,dx,ndom,2017-03-20 18:18:14.550000,UCP3
0.32,0.898,-0.328,dx,ndom,2017-03-20 18:18:14.562500,UCP3
0.305,0.883,-0.328,dx,ndom,2017-03-20 18:18:14.575000,UCP3
0.305,0.863,-0.34,dx,ndom,2017-03-20 18:18:14.587500,UCP3
0.309,0.844,-0.348,dx,ndom,2017-03-20 18:18:14.600000,UCP3
0.313,0.82,-0.355,dx,ndom,2017-03-20 18:18:14.612500,UCP3
0.305,0.801,-0.367,dx,ndom,2017-03-20 18:18:14.625000,UCP3
0.289,0.793,-0.375,dx,ndom,2017-03-20 18:18:14.637500,UCP3
0.266,0.797,-0.375,dx,ndom,2017-03-20 18:18:14.650000,UCP3
0.234,0.809,-0.375,dx,ndom,2017-03-20 18:18:14.662500,UCP3
0.207,0.813,-0.379,dx,ndom,2017-03-20 18:18:14.675000,UCP3
0.18,0.816,-0.371,dx,ndom,2017-03-20 18:18:14.687500,UCP3
0.168,0.832,-0.367,dx,ndom,2017-03-20 18:18:14.700000,UCP3
0.137,0.84,-0.359,dx,ndom,2017-03-20 18:18:14.712500,UCP3
0.113,0.859,-0.352,dx,ndom,2017-03-20 18:18:14.725000,UCP3
0.098,0.887,-0.348,dx,ndom,2017-03-20 18:18:14.737500,UCP3
0.082,0.914,-0.352,dx,ndom,2017-03-20 18:18:14.750000,UCP3
0.066,0.957,-0.352,dx,ndom,2017-03-20 18:18:14.762500,UCP3
0.055,0.996,-0.348,dx,ndom,2017-03-20 18:18:14.775000,UCP3
0.059,1.023,-0.34,dx,ndom,2017-03-20 18:18:14.787500,UCP3
0.066,1.035,-0.32,dx,ndom,2017-03-20 18:18:14.800000,UCP3
0.094,1.047,-0.305,dx,ndom,2017-03-20 18:18:14.812500,UCP3
0.098,1.039,-0.297,dx,ndom,2017-03-20 18:18:14.825000,UCP3
0.078,1.012,-0.293,dx,ndom,2017-03-20 18:18:14.837500,UCP3
0.059,0.977,-0.285,dx,ndom,2017-03-20 18:18:14.850000,UCP3
0.055,0.949,-0.293,dx,ndom,2017-03-20 18:18:14.862500,UCP3
0.074,0.922,-0.293,dx,ndom,2017-03-20 18:18:14.875000,UCP3
0.086,0.902,-0.301,dx,ndom,2017-03-20 18:18:14.887500,UCP3
0.059,0.891,-0.297,dx,ndom,2017-03-20 18:18:14.900000,UCP3
0.0,0.891,-0.289,dx,ndom,2017-03-20 18:18:14.912500,UCP3
-0.063,0.891,-0.293,dx,ndom,2017-03-20 18:18:14.925000,UCP3
-0.129,0.898,-0.281,dx,ndom,2017-03-20 18:18:14.937500,UCP3
-0.195,0.914,-0.266,dx,ndom,2017-03-20 18:18:14.950000,UCP3
-0.23,0.914,-0.266,dx,ndom,2017-03-20 18:18:14.962500,UCP3
-0.227,0.906,-0.285,dx,ndom,2017-03-20 18:18:14.975000,UCP3
-0.207,0.91,-0.293,dx,ndom,2017-03-20 18:18:14.987500,UCP3
-0.184,0.941,-0.289,dx,ndom,2017-03-20 18:18:15.000000,UCP3
-0.176,0.957,-0.277,dx,ndom,2017-03-20 18:18:15.012500,UCP3
-0.168,0.98,-0.281,dx,ndom,2017-03-20 18:18:15.025000,UCP3
-0.172,0.992,-0.297,dx,ndom,2017-03-20 18:18:15.037500,UCP3
-0.176,1.004,-0.289,dx,ndom,2017-03-20 18:18:15.050000,UCP3
-0.148,1.02,-0.266,dx,ndom,2017-03-20 18:18:15.062500,UCP3
-0.078,1.035,-0.227,dx,ndom,2017-03-20 18:18:15.075000,UCP3
0.059,1.035,-0.191,dx,ndom,2017-03-20 18:18:15.087500,UCP3
0.203,1.016,-0.191,dx,ndom,2017-03-20 18:18:15.100000,UCP3
0.313,0.992,-0.191,dx,ndom,2017-03-20 18:18:15.112500,UCP3
0.348,0.977,-0.199,dx,ndom,2017-03-20 18:18:15.125000,UCP3
0.305,0.969,-0.211,dx,ndom,2017-03-20 18:18:15.137500,UCP3
0.23,0.961,-0.23,dx,ndom,2017-03-20 18:18:15.150000,UCP3
0.168,0.961,-0.254,dx,ndom,2017-03-20 18:18:15.162500,UCP3
0.141,0.953,-0.273,dx,ndom,2017-03-20 18:18:15.175000,UCP3
0.141,0.945,-0.293,dx,ndom,2017-03-20 18:18:15.187500,UCP3
0.156,0.938,-0.305,dx,ndom,2017-03-20 18:18:15.200000,UCP3
0.16,0.938,-0.32,dx,ndom,2017-03-20 18:18:15.212500,UCP3
0.148,0.926,-0.336,dx,ndom,2017-03-20 18:18:15.225000,UCP3
0.117,0.914,-0.359,dx,ndom,2017-03-20 18:18:15.237500,UCP3
0.09,0.906,-0.375,dx,ndom,2017-03-20 18:18:15.250000,UCP3
0.066,0.898,-0.379,dx,ndom,2017-03-20 18:18:15.262500,UCP3
0.051,0.887,-0.383,dx,ndom,2017-03-20 18:18:15.275000,UCP3
0.027,0.879,-0.379,dx,ndom,2017-03-20 18:18:15.287500,UCP3
-0.004,0.887,-0.383,dx,ndom,2017-03-20 18:18:15.300000,UCP3
-0.039,0.898,-0.379,dx,ndom,2017-03-20 18:18:15.312500,UCP3
-0.063,0.895,-0.383,dx,ndom,2017-03-20 18:18:15.325000,UCP3
-0.059,0.895,-0.383,dx,ndom,2017-03-20 18:18:15.337500,UCP3
-0.043,0.902,-0.379,dx,ndom,2017-03-20 18:18:15.350000,UCP3
-0.023,0.91,-0.363,dx,ndom,2017-03-20 18:18:15.362500,UCP3
-0.004,0.922,-0.355,dx,ndom,2017-03-20 18:18:15.375000,UCP3
0.012,0.926,-0.348,dx,ndom,2017-03-20 18:18:15.387500,UCP3
0.012,0.926,-0.348,dx,ndom,2017-03-20 18:18:15.400000,UCP3
0.027,0.914,-0.34,dx,ndom,2017-03-20 18:18:15.412500,UCP3
0.047,0.902,-0.328,dx,ndom,2017-03-20 18:18:15.425000,UCP3
0.078,0.883,-0.32,dx,ndom,2017-03-20 18:18:15.437500,UCP3
0.105,0.875,-0.309,dx,ndom,2017-03-20 18:18:15.450000,UCP3
0.121,0.895,-0.305,dx,ndom,2017-03-20 18:18:15.462500,UCP3
0.129,0.926,-0.297,dx,ndom,2017-03-20 18:18:15.475000,UCP3
0.121,0.949,-0.301,dx,ndom,2017-03-20 18:18:15.487500,UCP3
0.102,0.98,-0.309,dx,ndom,2017-03-20 18:18:15.500000,UCP3
0.086,0.984,-0.309,dx,ndom,2017-03-20 18:18:15.512500,UCP3
0.086,0.992,-0.305,dx,ndom,2017-03-20 18:18:15.525000,UCP3
0.078,0.992,-0.297,dx,ndom,2017-03-20 18:18:15.537500,UCP3
0.066,0.992,-0.289,dx,ndom,2017-03-20 18:18:15.550000,UCP3
0.063,0.984,-0.281,dx,ndom,2017-03-20 18:18:15.562500,UCP3
0.055,0.984,-0.27,dx,ndom,2017-03-20 18:18:15.575000,UCP3
0.051,0.977,-0.266,dx,ndom,2017-03-20 18:18:15.587500,UCP3
0.059,0.953,-0.27,dx,ndom,2017-03-20 18:18:15.600000,UCP3
0.055,0.938,-0.273,dx,ndom,2017-03-20 18:18:15.612500,UCP3
0.043,0.914,-0.281,dx,ndom,2017-03-20 18:18:15.625000,UCP3
0.027,0.895,-0.281,dx,ndom,2017-03-20 18:18:15.637500,UCP3
0.035,0.879,-0.277,dx,ndom,2017-03-20 18:18:15.650000,UCP3
0.047,0.871,-0.27,dx,ndom,2017-03-20 18:18:15.662500,UCP3
0.074,0.867,-0.273,dx,ndom,2017-03-20 18:18:15.675000,UCP3
0.098,0.883,-0.273,dx,ndom,2017-03-20 18:18:15.687500,UCP3
0.117,0.91,-0.266,dx,ndom,2017-03-20 18:18:15.700000,UCP3
0.16,0.93,-0.262,dx,ndom,2017-03-20 18:18:15.712500,UCP3
0.203,0.945,-0.258,dx,ndom,2017-03-20 18:18:15.725000,UCP3
0.23,0.949,-0.258,dx,ndom,2017-03-20 18:18:15.737500,UCP3
0.23,0.957,-0.273,dx,ndom,2017-03-20 18:18:15.750000,UCP3
0.23,0.965,-0.285,dx,ndom,2017-03-20 18:18:15.762500,UCP3
0.23,0.965,-0.305,dx,ndom,2017-03-20 18:18:15.775000,UCP3
0.23,0.969,-0.309,dx,ndom,2017-03-20 18:18:15.787500,UCP3
0.223,0.98,-0.313,dx,ndom,2017-03-20 18:18:15.800000,UCP3
0.203,0.992,-0.309,dx,ndom,2017-03-20 18:18:15.812500,UCP3
0.172,1.0,-0.297,dx,ndom,2017-03-20 18:18:15.825000,UCP3
0.141,1.008,-0.297,dx,ndom,2017-03-20 18:18:15.837500,UCP3
0.109,1.023,-0.293,dx,ndom,2017-03-20 18:18:15.850000,UCP3
0.098,1.02,-0.281,dx,ndom,2017-03-20 18:18:15.862500,UCP3
0.094,1.016,-0.266,dx,ndom,2017-03-20 18:18:15.875000,UCP3
0.094,1.0,-0.254,dx,ndom,2017-03-20 18:18:15.887500,UCP3
0.113,0.98,-0.25,dx,ndom,2017-03-20 18:18:15.900000,UCP3
0.133,0.957,-0.254,dx,ndom,2017-03-20 18:18:15.912500,UCP3
0.164,0.938,-0.254,dx,ndom,2017-03-20 18:18:15.925000,UCP3
0.203,0.914,-0.25,dx,ndom,2017-03-20 18:18:15.937500,UCP3
0.246,0.898,-0.238,dx,ndom,2017-03-20 18:18:15.950000,UCP3
0.27,0.898,-0.234,dx,ndom,2017-03-20 18:18:15.962500,UCP3
0.289,0.902,-0.234,dx,ndom,2017-03-20 18:18:15.975000,UCP3
0.301,0.906,-0.234,dx,ndom,2017-03-20 18:18:15.987500,UCP3
0.313,0.914,-0.227,dx,ndom,2017-03-20 18:18:16.000000,UCP3
0.313,0.91,-0.215,dx,ndom,2017-03-20 18:18:16.012500,UCP3
0.301,0.918,-0.215,dx,ndom,2017-03-20 18:18:16.025000,UCP3
0.293,0.914,-0.219,dx,ndom,2017-03-20 18:18:16.037500,UCP3
0.285,0.906,-0.227,dx,ndom,2017-03-20 18:18:16.050000,UCP3
0.281,0.906,-0.234,dx,ndom,2017-03-20 18:18:16.062500,UCP3
0.281,0.898,-0.246,dx,ndom,2017-03-20 18:18:16.075000,UCP3
0.273,0.891,-0.254,dx,ndom,2017-03-20 18:18:16.087500,UCP3
0.266,0.875,-0.25,dx,ndom,2017-03-20 18:18:16.100000,UCP3
0.266,0.867,-0.25,dx,ndom,2017-03-20 18:18:16.112500,UCP3
0.262,0.867,-0.25,dx,ndom,2017-03-20 18:18:16.125000,UCP3
0.25,0.863,-0.234,dx,ndom,2017-03-20 18:18:16.137500,UCP3
0.234,0.863,-0.23,dx,ndom,2017-03-20 18:18:16.150000,UCP3
0.23,0.871,-0.223,dx,ndom,2017-03-20 18:18:16.162500,UCP3
0.246,0.891,-0.219,dx,ndom,2017-03-20 18:18:16.175000,UCP3
0.27,0.918,-0.215,dx,ndom,2017-03-20 18:18:16.187500,UCP3
0.289,0.941,-0.219,dx,ndom,2017-03-20 18:18:16.200000,UCP3
0.316,0.949,-0.219,dx,ndom,2017-03-20 18:18:16.212500,UCP3
0.34,0.941,-0.219,dx,ndom,2017-03-20 18:18:16.225000,UCP3
0.367,0.938,-0.219,dx,ndom,2017-03-20 18:18:16.237500,UCP3
0.387,0.938,-0.215,dx,ndom,2017-03-20 18:18:16.250000,UCP3
0.41,0.926,-0.211,dx,ndom,2017-03-20 18:18:16.262500,UCP3
0.414,0.922,-0.195,dx,ndom,2017-03-20 18:18:16.275000,UCP3
0.406,0.93,-0.18,dx,ndom,2017-03-20 18:18:16.287500,UCP3
0.391,0.938,-0.152,dx,ndom,2017-03-20 18:18:16.300000,UCP3
0.375,0.945,-0.137,dx,ndom,2017-03-20 18:18:16.312500,UCP3
0.371,0.949,-0.125,dx,ndom,2017-03-20 18:18:16.325000,UCP3
0.379,0.945,-0.121,dx,ndom,2017-03-20 18:18:16.337500,UCP3
0.387,0.934,-0.113,dx,ndom,2017-03-20 18:18:16.350000,UCP3
0.406,0.906,-0.113,dx,ndom,2017-03-20 18:18:16.362500,UCP3
0.422,0.879,-0.109,dx,ndom,2017-03-20 18:18:16.375000,UCP3
0.43,0.867,-0.109,dx,ndom,2017-03-20 18:18:16.387500,UCP3
0.434,0.863,-0.105,dx,ndom,2017-03-20 18:18:16.400000,UCP3
0.43,0.867,-0.109,dx,ndom,2017-03-20 18:18:16.412500,UCP3
0.426,0.871,-0.125,dx,ndom,2017-03-20 18:18:16.425000,UCP3
0.41,0.875,-0.141,dx,ndom,2017-03-20 18:18:16.437500,UCP3
0.391,0.887,-0.148,dx,ndom,2017-03-20 18:18:16.450000,UCP3
0.379,0.898,-0.156,dx,ndom,2017-03-20 18:18:16.462500,UCP3
0.375,0.906,-0.152,dx,ndom,2017-03-20 18:18:16.475000,UCP3
0.391,0.906,-0.145,dx,ndom,2017-03-20 18:18:16.487500,UCP3
0.41,0.914,-0.148,dx,ndom,2017-03-20 18:18:16.500000,UCP3
0.422,0.895,-0.141,dx,ndom,2017-03-20 18:18:16.512500,UCP3
0.441,0.887,-0.148,dx,ndom,2017-03-20 18:18:16.525000,UCP3
0.441,0.875,-0.156,dx,ndom,2017-03-20 18:18:16.537500,UCP3
0.438,0.871,-0.156,dx,ndom,2017-03-20 18:18:16.550000,UCP3
0.43,0.871,-0.156,dx,ndom,2017-03-20 18:18:16.562500,UCP3
0.43,0.879,-0.148,dx,ndom,2017-03-20 18:18:16.575000,UCP3
0.441,0.875,-0.148,dx,ndom,2017-03-20 18:18:16.587500,UCP3
0.449,0.879,-0.141,dx,ndom,2017-03-20 18:18:16.600000,UCP3
0.457,0.883,-0.145,dx,ndom,2017-03-20 18:18:16.612500,UCP3
0.465,0.871,-0.145,dx,ndom,2017-03-20 18:18:16.625000,UCP3
0.457,0.863,-0.152,dx,ndom,2017-03-20 18:18:16.637500,UCP3
0.445,0.844,-0.168,dx,ndom,2017-03-20 18:18:16.650000,UCP3
0.445,0.828,-0.18,dx,ndom,2017-03-20 18:18:16.662500,UCP3
0.441,0.824,-0.184,dx,ndom,2017-03-20 18:18:16.675000,UCP3
0.438,0.828,-0.184,dx,ndom,2017-03-20 18:18:16.687500,UCP3
0.434,0.836,-0.176,dx,ndom,2017-03-20 18:18:16.700000,UCP3
0.438,0.84,-0.156,dx,ndom,2017-03-20 18:18:16.712500,UCP3
0.453,0.852,-0.141,dx,ndom,2017-03-20 18:18:16.725000,UCP3
0.473,0.867,-0.125,dx,ndom,2017-03-20 18:18:16.737500,UCP3
0.488,0.863,-0.121,dx,ndom,2017-03-20 18:18:16.750000,UCP3
0.5,0.867,-0.137,dx,ndom,2017-03-20 18:18:16.762500,UCP3
0.504,0.879,-0.137,dx,ndom,2017-03-20 18:18:16.775000,UCP3
