id,hand,session,Accelerometer X,Accelerometer Y,Accelerometer Z,datetime
TD6,dx,dom,0.625,1.172,0.363,2017-06-06 16:09:24.387500
TD6,dx,dom,0.371,0.859,0.199,2017-06-06 16:09:24.400000
TD6,dx,dom,0.063,0.691,0.141,2017-06-06 16:09:24.412500
TD6,dx,dom,-0.172,0.613,0.102,2017-06-06 16:09:24.425000
TD6,dx,dom,-0.234,0.52,-0.109,2017-06-06 16:09:24.437500
TD6,dx,dom,-0.055,0.16,-0.488,2017-06-06 16:09:24.450000
TD6,dx,dom,0.363,-0.801,-1.086,2017-06-06 16:09:24.462500
TD6,dx,dom,0.402,-1.328,-0.91,2017-06-06 16:09:24.475000
TD6,dx,dom,0.191,-1.707,-1.027,2017-06-06 16:09:24.487500
TD6,dx,dom,-0.137,-1.875,-1.125,2017-06-06 16:09:24.500000
TD6,dx,dom,-0.352,-2.023,-1.246,2017-06-06 16:09:24.512500
TD6,dx,dom,-0.422,-1.891,-1.375,2017-06-06 16:09:24.525000
TD6,dx,dom,-0.316,-1.379,-1.328,2017-06-06 16:09:24.537500
TD6,dx,dom,-0.078,-0.891,-1.273,2017-06-06 16:09:24.550000
TD6,dx,dom,0.16,-0.422,-0.988,2017-06-06 16:09:24.562500
TD6,dx,dom,0.375,0.094,-0.625,2017-06-06 16:09:24.575000
TD6,dx,dom,0.598,0.672,-0.371,2017-06-06 16:09:24.587500
TD6,dx,dom,1.082,1.418,0.188,2017-06-06 16:09:24.600000
TD6,dx,dom,1.688,2.359,0.656,2017-06-06 16:09:24.612500
TD6,dx,dom,1.473,2.0,0.527,2017-06-06 16:09:24.625000
TD6,dx,dom,1.066,1.371,0.164,2017-06-06 16:09:24.637500
TD6,dx,dom,1.012,0.988,-0.32,2017-06-06 16:09:24.650000
TD6,dx,dom,1.234,0.563,-0.844,2017-06-06 16:09:24.662500
TD6,dx,dom,1.191,0.074,-1.086,2017-06-06 16:09:24.675000
TD6,dx,dom,0.801,-0.176,-1.059,2017-06-06 16:09:24.687500
TD6,dx,dom,0.902,-0.508,-1.438,2017-06-06 16:09:24.700000
TD6,dx,dom,0.93,-0.68,-1.605,2017-06-06 16:09:24.712500
TD6,dx,dom,0.836,-0.57,-1.363,2017-06-06 16:09:24.725000
TD6,dx,dom,0.566,-0.484,-1.254,2017-06-06 16:09:24.737500
TD6,dx,dom,0.625,-0.707,-1.207,2017-06-06 16:09:24.750000
TD6,dx,dom,0.734,-0.977,-1.105,2017-06-06 16:09:24.762500
TD6,dx,dom,0.957,-1.188,-1.23,2017-06-06 16:09:24.775000
TD6,dx,dom,1.055,-1.023,-1.352,2017-06-06 16:09:24.787500
TD6,dx,dom,0.855,-0.805,-1.602,2017-06-06 16:09:24.800000
TD6,dx,dom,0.504,-0.781,-1.762,2017-06-06 16:09:24.812500
TD6,dx,dom,0.27,-0.867,-1.734,2017-06-06 16:09:24.825000
TD6,dx,dom,0.465,-0.934,-1.652,2017-06-06 16:09:24.837500
TD6,dx,dom,1.137,-0.68,-1.301,2017-06-06 16:09:24.850000
TD6,dx,dom,1.852,-0.191,-0.621,2017-06-06 16:09:24.862500
TD6,dx,dom,2.141,0.273,-0.266,2017-06-06 16:09:24.875000
TD6,dx,dom,1.754,0.523,-0.18,2017-06-06 16:09:24.887500
TD6,dx,dom,1.09,0.633,-0.109,2017-06-06 16:09:24.900000
TD6,dx,dom,0.492,0.875,0.09,2017-06-06 16:09:24.912500
TD6,dx,dom,0.027,1.363,0.434,2017-06-06 16:09:24.925000
TD6,dx,dom,-0.348,1.793,0.707,2017-06-06 16:09:24.937500
TD6,dx,dom,-0.422,1.832,0.926,2017-06-06 16:09:24.950000
TD6,dx,dom,-0.227,1.504,0.914,2017-06-06 16:09:24.962500
TD6,dx,dom,-0.031,1.031,0.652,2017-06-06 16:09:24.975000
TD6,dx,dom,0.039,0.563,0.43,2017-06-06 16:09:24.987500
TD6,dx,dom,-0.012,0.109,0.176,2017-06-06 16:09:25.000000
TD6,dx,dom,-0.051,-0.555,-0.52,2017-06-06 16:09:25.012500
TD6,dx,dom,0.051,-1.453,-0.715,2017-06-06 16:09:25.025000
TD6,dx,dom,-0.047,-2.313,-0.816,2017-06-06 16:09:25.037500
TD6,dx,dom,-0.086,-2.902,-1.109,2017-06-06 16:09:25.050000
TD6,dx,dom,-0.035,-2.98,-1.453,2017-06-06 16:09:25.062500
TD6,dx,dom,0.223,-2.531,-1.539,2017-06-06 16:09:25.075000
TD6,dx,dom,0.461,-1.773,-1.465,2017-06-06 16:09:25.087500
TD6,dx,dom,0.656,-1.25,-1.316,2017-06-06 16:09:25.100000
TD6,dx,dom,0.754,-1.012,-1.133,2017-06-06 16:09:25.112500
TD6,dx,dom,0.695,-0.762,-0.832,2017-06-06 16:09:25.125000
TD6,dx,dom,0.598,-0.387,-0.52,2017-06-06 16:09:25.137500
TD6,dx,dom,0.566,0.07,-0.41,2017-06-06 16:09:25.150000
TD6,dx,dom,0.559,0.496,-0.324,2017-06-06 16:09:25.162500
TD6,dx,dom,0.734,0.887,-0.109,2017-06-06 16:09:25.175000
TD6,dx,dom,1.676,2.535,1.262,2017-06-06 16:09:25.187500
TD6,dx,dom,1.523,3.668,1.012,2017-06-06 16:09:25.200000
TD6,dx,dom,0.473,2.445,0.156,2017-06-06 16:09:25.212500
TD6,dx,dom,-0.133,1.703,-0.617,2017-06-06 16:09:25.225000
TD6,dx,dom,-0.301,1.332,-0.969,2017-06-06 16:09:25.237500
TD6,dx,dom,-0.063,1.051,-0.934,2017-06-06 16:09:25.250000
TD6,dx,dom,0.383,0.844,-0.863,2017-06-06 16:09:25.262500
TD6,dx,dom,1.074,0.191,-1.461,2017-06-06 16:09:25.275000
TD6,dx,dom,1.617,-0.582,-1.078,2017-06-06 16:09:25.287500
TD6,dx,dom,1.926,-0.707,-0.934,2017-06-06 16:09:25.300000
TD6,dx,dom,1.84,-0.699,-0.906,2017-06-06 16:09:25.312500
TD6,dx,dom,1.262,-0.766,-0.949,2017-06-06 16:09:25.325000
TD6,dx,dom,0.746,-0.891,-0.996,2017-06-06 16:09:25.337500
TD6,dx,dom,0.398,-0.961,-1.25,2017-06-06 16:09:25.350000
TD6,dx,dom,0.344,-0.824,-1.449,2017-06-06 16:09:25.362500
TD6,dx,dom,0.641,-0.457,-1.285,2017-06-06 16:09:25.375000
TD6,dx,dom,1.008,-0.051,-0.965,2017-06-06 16:09:25.387500
TD6,dx,dom,1.141,0.141,-0.707,2017-06-06 16:09:25.400000
TD6,dx,dom,1.227,0.031,-0.637,2017-06-06 16:09:25.412500
TD6,dx,dom,1.223,-0.266,-0.855,2017-06-06 16:09:25.425000
TD6,dx,dom,1.406,-0.574,-1.02,2017-06-06 16:09:25.437500
TD6,dx,dom,1.672,-0.609,-1.035,2017-06-06 16:09:25.450000
TD6,dx,dom,1.629,-0.371,-0.895,2017-06-06 16:09:25.462500
TD6,dx,dom,1.168,-0.078,-0.785,2017-06-06 16:09:25.475000
TD6,dx,dom,0.668,0.168,-0.648,2017-06-06 16:09:25.487500
TD6,dx,dom,0.316,0.488,-0.234,2017-06-06 16:09:25.500000
TD6,dx,dom,0.113,1.051,0.445,2017-06-06 16:09:25.512500
TD6,dx,dom,0.016,1.707,0.863,2017-06-06 16:09:25.525000
TD6,dx,dom,0.164,1.617,0.473,2017-06-06 16:09:25.537500
TD6,dx,dom,0.43,0.965,0.152,2017-06-06 16:09:25.550000
TD6,dx,dom,0.379,0.418,0.098,2017-06-06 16:09:25.562500
TD6,dx,dom,0.008,0.121,0.098,2017-06-06 16:09:25.575000
TD6,dx,dom,-0.301,0.004,0.156,2017-06-06 16:09:25.587500
TD6,dx,dom,-0.262,-0.223,-0.152,2017-06-06 16:09:25.600000
TD6,dx,dom,0.48,-1.16,-1.16,2017-06-06 16:09:25.612500
TD6,dx,dom,1.223,-2.105,-0.992,2017-06-06 16:09:25.625000
TD6,dx,dom,1.48,-2.664,-1.207,2017-06-06 16:09:25.637500
TD6,dx,dom,1.129,-2.59,-1.398,2017-06-06 16:09:25.650000
TD6,dx,dom,0.672,-2.27,-1.477,2017-06-06 16:09:25.662500
TD6,dx,dom,0.406,-1.883,-1.348,2017-06-06 16:09:25.675000
TD6,dx,dom,0.5,-1.566,-1.078,2017-06-06 16:09:25.687500
TD6,dx,dom,0.746,-1.246,-0.719,2017-06-06 16:09:25.700000
TD6,dx,dom,0.855,-0.82,-0.383,2017-06-06 16:09:25.712500
TD6,dx,dom,0.754,-0.289,-0.121,2017-06-06 16:09:25.725000
TD6,dx,dom,0.598,0.258,0.008,2017-06-06 16:09:25.737500
TD6,dx,dom,0.578,0.766,-0.18,2017-06-06 16:09:25.750000
TD6,dx,dom,0.617,1.379,-0.316,2017-06-06 16:09:25.762500
TD6,dx,dom,0.848,2.211,-0.191,2017-06-06 16:09:25.775000
TD6,dx,dom,1.332,2.824,0.25,2017-06-06 16:09:25.787500
TD6,dx,dom,1.41,2.285,-0.352,2017-06-06 16:09:25.800000
TD6,dx,dom,1.418,1.141,-1.441,2017-06-06 16:09:25.812500
TD6,dx,dom,1.008,0.625,-1.738,2017-06-06 16:09:25.825000
TD6,dx,dom,0.445,0.605,-1.91,2017-06-06 16:09:25.837500
TD6,dx,dom,0.004,0.469,-1.828,2017-06-06 16:09:25.850000
TD6,dx,dom,-0.035,0.129,-1.645,2017-06-06 16:09:25.862500
TD6,dx,dom,0.535,-0.289,-1.191,2017-06-06 16:09:25.875000
TD6,dx,dom,1.664,-0.438,-0.719,2017-06-06 16:09:25.887500
TD6,dx,dom,1.953,-0.109,-0.309,2017-06-06 16:09:25.900000
TD6,dx,dom,1.383,0.117,-0.34,2017-06-06 16:09:25.912500
TD6,dx,dom,0.648,0.141,-0.691,2017-06-06 16:09:25.925000
TD6,dx,dom,0.09,0.016,-1.086,2017-06-06 16:09:25.937500
TD6,dx,dom,-0.199,-0.141,-1.395,2017-06-06 16:09:25.950000
TD6,dx,dom,0.016,-0.32,-1.813,2017-06-06 16:09:25.962500
TD6,dx,dom,0.395,-0.395,-1.648,2017-06-06 16:09:25.975000
TD6,dx,dom,0.547,-0.422,-1.402,2017-06-06 16:09:25.987500
TD6,dx,dom,0.695,-0.406,-1.371,2017-06-06 16:09:26.000000
TD6,dx,dom,0.781,-0.254,-1.23,2017-06-06 16:09:26.012500
TD6,dx,dom,0.848,-0.031,-0.988,2017-06-06 16:09:26.025000
TD6,dx,dom,0.832,0.168,-0.617,2017-06-06 16:09:26.037500
TD6,dx,dom,0.77,0.32,-0.215,2017-06-06 16:09:26.050000
TD6,dx,dom,0.629,0.488,0.113,2017-06-06 16:09:26.062500
TD6,dx,dom,0.363,0.711,0.301,2017-06-06 16:09:26.075000
TD6,dx,dom,0.133,0.891,0.121,2017-06-06 16:09:26.087500
TD6,dx,dom,0.09,0.746,-0.145,2017-06-06 16:09:26.100000
TD6,dx,dom,0.211,0.426,-0.32,2017-06-06 16:09:26.112500
TD6,dx,dom,0.457,0.027,-0.277,2017-06-06 16:09:26.125000
TD6,dx,dom,0.527,-0.297,-0.207,2017-06-06 16:09:26.137500
TD6,dx,dom,0.469,-0.777,-0.688,2017-06-06 16:09:26.150000
TD6,dx,dom,0.391,-1.395,-1.117,2017-06-06 16:09:26.162500
TD6,dx,dom,0.289,-1.883,-1.176,2017-06-06 16:09:26.175000
TD6,dx,dom,0.188,-2.199,-1.086,2017-06-06 16:09:26.187500
TD6,dx,dom,0.035,-2.094,-0.945,2017-06-06 16:09:26.200000
TD6,dx,dom,0.063,-1.809,-0.93,2017-06-06 16:09:26.212500
TD6,dx,dom,0.234,-1.402,-0.977,2017-06-06 16:09:26.225000
TD6,dx,dom,0.348,-1.016,-0.945,2017-06-06 16:09:26.237500
TD6,dx,dom,0.336,-0.652,-0.734,2017-06-06 16:09:26.250000
TD6,dx,dom,0.32,-0.266,-0.637,2017-06-06 16:09:26.262500
TD6,dx,dom,0.402,0.289,-0.68,2017-06-06 16:09:26.275000
TD6,dx,dom,0.684,0.984,-0.523,2017-06-06 16:09:26.287500
TD6,dx,dom,1.215,1.797,0.012,2017-06-06 16:09:26.300000
TD6,dx,dom,1.527,2.18,0.234,2017-06-06 16:09:26.312500
TD6,dx,dom,1.258,1.605,-0.258,2017-06-06 16:09:26.325000
TD6,dx,dom,1.121,0.84,-0.977,2017-06-06 16:09:26.337500
TD6,dx,dom,1.344,0.129,-1.492,2017-06-06 16:09:26.350000
TD6,dx,dom,1.352,-0.035,-1.426,2017-06-06 16:09:26.362500
TD6,dx,dom,1.094,-0.051,-1.246,2017-06-06 16:09:26.375000
TD6,dx,dom,1.473,-0.371,-1.723,2017-06-06 16:09:26.387500
TD6,dx,dom,1.309,-0.191,-1.137,2017-06-06 16:09:26.400000
TD6,dx,dom,0.797,0.152,-0.52,2017-06-06 16:09:26.412500
TD6,dx,dom,0.527,0.465,0.0,2017-06-06 16:09:26.425000
TD6,dx,dom,0.434,0.684,0.023,2017-06-06 16:09:26.437500
TD6,dx,dom,0.414,0.449,-0.281,2017-06-06 16:09:26.450000
TD6,dx,dom,0.375,-0.336,-1.113,2017-06-06 16:09:26.462500
TD6,dx,dom,0.527,-0.969,-1.828,2017-06-06 16:09:26.475000
TD6,dx,dom,0.379,-1.047,-1.75,2017-06-06 16:09:26.487500
TD6,dx,dom,0.031,-1.012,-1.414,2017-06-06 16:09:26.500000
TD6,dx,dom,-0.098,-0.895,-0.836,2017-06-06 16:09:26.512500
TD6,dx,dom,0.105,-0.656,-0.453,2017-06-06 16:09:26.525000
TD6,dx,dom,0.363,-0.441,-0.207,2017-06-06 16:09:26.537500
TD6,dx,dom,0.473,-0.379,-0.535,2017-06-06 16:09:26.550000
TD6,dx,dom,0.203,-0.383,-0.977,2017-06-06 16:09:26.562500
TD6,dx,dom,0.176,-0.324,-1.238,2017-06-06 16:09:26.575000
TD6,dx,dom,0.113,-0.156,-1.008,2017-06-06 16:09:26.587500
TD6,dx,dom,0.113,-0.055,-0.832,2017-06-06 16:09:26.600000
TD6,dx,dom,0.398,-0.152,-0.727,2017-06-06 16:09:26.612500
TD6,dx,dom,0.727,-0.391,-0.766,2017-06-06 16:09:26.625000
TD6,dx,dom,1.148,-0.645,-1.172,2017-06-06 16:09:26.637500
TD6,dx,dom,1.297,-0.734,-1.402,2017-06-06 16:09:26.650000
TD6,dx,dom,0.984,-0.77,-1.43,2017-06-06 16:09:26.662500
TD6,dx,dom,0.848,-0.918,-1.672,2017-06-06 16:09:26.675000
TD6,dx,dom,0.934,-0.984,-1.785,2017-06-06 16:09:26.687500
TD6,dx,dom,0.992,-0.75,-1.617,2017-06-06 16:09:26.700000
TD6,dx,dom,0.938,-0.328,-1.309,2017-06-06 16:09:26.712500
TD6,dx,dom,0.867,0.121,-0.992,2017-06-06 16:09:26.725000
TD6,dx,dom,0.926,0.523,-0.617,2017-06-06 16:09:26.737500
TD6,dx,dom,1.133,0.898,-0.035,2017-06-06 16:09:26.750000
TD6,dx,dom,1.168,1.316,0.379,2017-06-06 16:09:26.762500
TD6,dx,dom,0.836,1.293,0.383,2017-06-06 16:09:26.775000
TD6,dx,dom,0.32,0.992,0.301,2017-06-06 16:09:26.787500
TD6,dx,dom,-0.164,0.719,0.164,2017-06-06 16:09:26.800000
TD6,dx,dom,-0.516,0.563,0.098,2017-06-06 16:09:26.812500
TD6,dx,dom,-0.578,0.504,-0.039,2017-06-06 16:09:26.825000
TD6,dx,dom,-0.23,0.398,-0.152,2017-06-06 16:09:26.837500
TD6,dx,dom,0.363,0.012,-0.145,2017-06-06 16:09:26.850000
TD6,dx,dom,1.0,-0.906,-0.309,2017-06-06 16:09:26.862500
TD6,dx,dom,0.898,-1.461,-0.348,2017-06-06 16:09:26.875000
TD6,dx,dom,0.355,-1.758,-0.727,2017-06-06 16:09:26.887500
TD6,dx,dom,-0.184,-1.914,-1.086,2017-06-06 16:09:26.900000
TD6,dx,dom,-0.477,-2.063,-1.457,2017-06-06 16:09:26.912500
TD6,dx,dom,-0.461,-1.848,-1.5,2017-06-06 16:09:26.925000
TD6,dx,dom,-0.191,-1.383,-1.395,2017-06-06 16:09:26.937500
TD6,dx,dom,0.125,-0.965,-1.301,2017-06-06 16:09:26.950000
TD6,dx,dom,0.414,-0.578,-0.902,2017-06-06 16:09:26.962500
TD6,dx,dom,0.703,-0.18,-0.621,2017-06-06 16:09:26.975000
TD6,dx,dom,0.852,0.344,-0.508,2017-06-06 16:09:26.987500
TD6,dx,dom,0.891,0.879,-0.488,2017-06-06 16:09:27.000000
TD6,dx,dom,0.895,1.129,-0.465,2017-06-06 16:09:27.012500
TD6,dx,dom,0.855,1.195,-0.52,2017-06-06 16:09:27.025000
TD6,dx,dom,0.813,0.957,-0.645,2017-06-06 16:09:27.037500
TD6,dx,dom,0.852,0.695,-0.766,2017-06-06 16:09:27.050000
TD6,dx,dom,0.77,0.699,-0.645,2017-06-06 16:09:27.062500
TD6,dx,dom,0.645,0.852,-0.445,2017-06-06 16:09:27.075000
TD6,dx,dom,0.637,0.922,-0.203,2017-06-06 16:09:27.087500
TD6,dx,dom,0.914,0.848,-0.402,2017-06-06 16:09:27.100000
TD6,dx,dom,1.395,0.273,-0.793,2017-06-06 16:09:27.112500
TD6,dx,dom,1.336,-0.152,-0.805,2017-06-06 16:09:27.125000
TD6,dx,dom,1.301,-0.629,-1.707,2017-06-06 16:09:27.137500
TD6,dx,dom,0.711,-0.828,-2.23,2017-06-06 16:09:27.150000
TD6,dx,dom,-0.082,-0.656,-1.91,2017-06-06 16:09:27.162500
TD6,dx,dom,-0.262,-0.543,-1.082,2017-06-06 16:09:27.175000
TD6,dx,dom,0.191,-0.648,-0.785,2017-06-06 16:09:27.187500
TD6,dx,dom,0.871,-0.535,-0.746,2017-06-06 16:09:27.200000
TD6,dx,dom,1.0,-0.59,-0.809,2017-06-06 16:09:27.212500
TD6,dx,dom,0.781,-0.598,-0.984,2017-06-06 16:09:27.225000
TD6,dx,dom,0.254,-0.32,-0.688,2017-06-06 16:09:27.237500
TD6,dx,dom,-0.254,-0.07,-0.621,2017-06-06 16:09:27.250000
TD6,dx,dom,-0.48,0.07,-1.164,2017-06-06 16:09:27.262500
TD6,dx,dom,-0.336,0.105,-1.23,2017-06-06 16:09:27.275000
TD6,dx,dom,0.02,0.199,-0.84,2017-06-06 16:09:27.287500
TD6,dx,dom,0.129,0.367,-0.441,2017-06-06 16:09:27.300000
TD6,dx,dom,0.523,0.281,-1.039,2017-06-06 16:09:27.312500
TD6,dx,dom,0.688,-0.02,-0.91,2017-06-06 16:09:27.325000
TD6,dx,dom,0.684,-0.293,-0.672,2017-06-06 16:09:27.337500
TD6,dx,dom,0.492,-0.395,-0.883,2017-06-06 16:09:27.350000
TD6,dx,dom,0.082,-0.574,-1.074,2017-06-06 16:09:27.362500
TD6,dx,dom,0.063,-0.863,-1.266,2017-06-06 16:09:27.375000
TD6,dx,dom,0.027,-0.746,-1.063,2017-06-06 16:09:27.387500
TD6,dx,dom,-0.133,-0.465,-0.82,2017-06-06 16:09:27.400000
TD6,dx,dom,-0.238,-0.238,-0.801,2017-06-06 16:09:27.412500
TD6,dx,dom,-0.047,-0.281,-1.23,2017-06-06 16:09:27.425000
TD6,dx,dom,0.48,-0.305,-1.309,2017-06-06 16:09:27.437500
TD6,dx,dom,0.918,-0.195,-1.316,2017-06-06 16:09:27.450000
TD6,dx,dom,0.816,-0.184,-1.34,2017-06-06 16:09:27.462500
TD6,dx,dom,0.477,-0.414,-1.5,2017-06-06 16:09:27.475000
TD6,dx,dom,0.227,-0.668,-1.621,2017-06-06 16:09:27.487500
TD6,dx,dom,0.039,-0.754,-1.996,2017-06-06 16:09:27.500000
TD6,dx,dom,-0.18,-0.68,-1.813,2017-06-06 16:09:27.512500
TD6,dx,dom,-0.344,-0.465,-1.418,2017-06-06 16:09:27.525000
TD6,dx,dom,-0.211,-0.207,-0.859,2017-06-06 16:09:27.537500
TD6,dx,dom,0.234,0.023,-0.348,2017-06-06 16:09:27.550000
TD6,dx,dom,0.629,0.348,0.109,2017-06-06 16:09:27.562500
TD6,dx,dom,0.605,0.508,0.359,2017-06-06 16:09:27.575000
TD6,dx,dom,0.301,0.539,0.367,2017-06-06 16:09:27.587500
TD6,dx,dom,-0.039,0.398,0.496,2017-06-06 16:09:27.600000
TD6,dx,dom,-0.324,0.395,0.629,2017-06-06 16:09:27.612500
TD6,dx,dom,-0.309,0.438,0.527,2017-06-06 16:09:27.625000
TD6,dx,dom,0.199,0.039,0.211,2017-06-06 16:09:27.637500
TD6,dx,dom,1.066,-1.004,-0.441,2017-06-06 16:09:27.650000
TD6,dx,dom,0.867,-1.23,-0.547,2017-06-06 16:09:27.662500
TD6,dx,dom,0.41,-1.512,-1.84,2017-06-06 16:09:27.675000
TD6,dx,dom,0.102,-1.539,-3.309,2017-06-06 16:09:27.687500
TD6,dx,dom,-0.395,-0.848,-1.891,2017-06-06 16:09:27.700000
TD6,dx,dom,-0.703,-0.367,-0.883,2017-06-06 16:09:27.712500
TD6,dx,dom,-0.754,0.223,-0.656,2017-06-06 16:09:27.725000
TD6,dx,dom,-0.387,0.52,-0.762,2017-06-06 16:09:27.737500
TD6,dx,dom,0.316,0.188,-1.301,2017-06-06 16:09:27.750000
TD6,dx,dom,1.121,-0.375,-1.539,2017-06-06 16:09:27.762500
TD6,dx,dom,1.152,-0.328,-1.238,2017-06-06 16:09:27.775000
TD6,dx,dom,0.695,-0.102,-1.191,2017-06-06 16:09:27.787500
TD6,dx,dom,0.082,0.016,-1.293,2017-06-06 16:09:27.800000
TD6,dx,dom,-0.383,-0.098,-1.531,2017-06-06 16:09:27.812500
TD6,dx,dom,-0.551,-0.367,-1.363,2017-06-06 16:09:27.825000
TD6,dx,dom,-0.184,-0.547,-0.996,2017-06-06 16:09:27.837500
TD6,dx,dom,0.484,-0.465,-0.574,2017-06-06 16:09:27.850000
TD6,dx,dom,0.961,-0.242,-0.402,2017-06-06 16:09:27.862500
TD6,dx,dom,1.164,-0.039,-0.816,2017-06-06 16:09:27.875000
TD6,dx,dom,0.984,0.137,-1.039,2017-06-06 16:09:27.887500
TD6,dx,dom,0.723,0.148,-0.82,2017-06-06 16:09:27.900000
TD6,dx,dom,0.789,-0.07,-1.25,2017-06-06 16:09:27.912500
TD6,dx,dom,0.59,-0.406,-1.48,2017-06-06 16:09:27.925000
TD6,dx,dom,0.531,-0.719,-1.613,2017-06-06 16:09:27.937500
TD6,dx,dom,0.559,-0.828,-1.363,2017-06-06 16:09:27.950000
TD6,dx,dom,0.695,-0.762,-1.023,2017-06-06 16:09:27.962500
TD6,dx,dom,0.828,-0.527,-0.648,2017-06-06 16:09:27.975000
TD6,dx,dom,0.785,-0.152,-0.465,2017-06-06 16:09:27.987500
TD6,dx,dom,0.555,0.18,-0.727,2017-06-06 16:09:28.000000
TD6,dx,dom,0.336,0.273,-0.633,2017-06-06 16:09:28.012500
TD6,dx,dom,0.141,0.273,-0.254,2017-06-06 16:09:28.025000
TD6,dx,dom,0.074,0.246,-0.148,2017-06-06 16:09:28.037500
TD6,dx,dom,0.027,0.203,-0.035,2017-06-06 16:09:28.050000
TD6,dx,dom,-0.066,0.18,0.012,2017-06-06 16:09:28.062500
TD6,dx,dom,-0.188,0.117,-0.098,2017-06-06 16:09:28.075000
TD6,dx,dom,-0.266,-0.051,-0.211,2017-06-06 16:09:28.087500
TD6,dx,dom,-0.117,-0.285,-0.234,2017-06-06 16:09:28.100000
TD6,dx,dom,0.137,-0.488,-0.191,2017-06-06 16:09:28.112500
TD6,dx,dom,0.266,-0.656,-0.316,2017-06-06 16:09:28.125000
TD6,dx,dom,0.785,-1.832,-2.891,2017-06-06 16:09:28.137500
TD6,dx,dom,0.848,-1.688,-2.188,2017-06-06 16:09:28.150000
TD6,dx,dom,0.406,-0.918,-1.125,2017-06-06 16:09:28.162500
TD6,dx,dom,0.203,-0.125,-0.574,2017-06-06 16:09:28.175000
TD6,dx,dom,0.063,0.566,-0.531,2017-06-06 16:09:28.187500
TD6,dx,dom,0.195,0.715,-0.344,2017-06-06 16:09:28.200000
TD6,dx,dom,0.316,0.469,-0.039,2017-06-06 16:09:28.212500
TD6,dx,dom,0.23,0.133,-0.699,2017-06-06 16:09:28.225000
TD6,dx,dom,0.164,-0.727,-2.625,2017-06-06 16:09:28.237500
TD6,dx,dom,-0.195,-0.688,-1.18,2017-06-06 16:09:28.250000
TD6,dx,dom,0.02,-0.715,-1.02,2017-06-06 16:09:28.262500
TD6,dx,dom,0.16,-0.457,-1.418,2017-06-06 16:09:28.275000
TD6,dx,dom,0.285,-0.094,-1.051,2017-06-06 16:09:28.287500
TD6,dx,dom,0.324,0.035,-0.719,2017-06-06 16:09:28.300000
TD6,dx,dom,0.277,-0.016,-0.926,2017-06-06 16:09:28.312500
TD6,dx,dom,0.031,-0.051,-0.902,2017-06-06 16:09:28.325000
TD6,dx,dom,-0.176,-0.184,-1.316,2017-06-06 16:09:28.337500
TD6,dx,dom,0.078,-0.313,-1.387,2017-06-06 16:09:28.350000
TD6,dx,dom,0.324,-0.168,-1.082,2017-06-06 16:09:28.362500
TD6,dx,dom,0.535,-0.051,-0.945,2017-06-06 16:09:28.375000
TD6,dx,dom,0.613,-0.02,-0.891,2017-06-06 16:09:28.387500
TD6,dx,dom,0.469,-0.059,-0.828,2017-06-06 16:09:28.400000
TD6,dx,dom,0.258,-0.152,-0.863,2017-06-06 16:09:28.412500
TD6,dx,dom,0.035,-0.215,-0.93,2017-06-06 16:09:28.425000
TD6,dx,dom,0.109,-0.27,-0.855,2017-06-06 16:09:28.437500
TD6,dx,dom,0.609,-0.281,-0.574,2017-06-06 16:09:28.450000
TD6,dx,dom,1.145,-0.184,-0.129,2017-06-06 16:09:28.462500
TD6,dx,dom,1.254,-0.047,0.031,2017-06-06 16:09:28.475000
TD6,dx,dom,1.137,-0.109,-0.422,2017-06-06 16:09:28.487500
TD6,dx,dom,0.547,-0.355,-0.906,2017-06-06 16:09:28.500000
TD6,dx,dom,-0.152,-0.762,-1.617,2017-06-06 16:09:28.512500
TD6,dx,dom,-0.648,-0.688,-1.445,2017-06-06 16:09:28.525000
TD6,dx,dom,-0.773,-0.27,-1.043,2017-06-06 16:09:28.537500
TD6,dx,dom,-0.453,-0.027,-1.359,2017-06-06 16:09:28.550000
TD6,dx,dom,0.102,-0.18,-1.387,2017-06-06 16:09:28.562500
TD6,dx,dom,0.52,-0.418,-1.086,2017-06-06 16:09:28.575000
TD6,dx,dom,0.543,-0.516,-0.848,2017-06-06 16:09:28.587500
TD6,dx,dom,0.273,-0.504,-0.84,2017-06-06 16:09:28.600000
TD6,dx,dom,0.148,-0.508,-0.855,2017-06-06 16:09:28.612500
TD6,dx,dom,0.133,-0.586,-0.961,2017-06-06 16:09:28.625000
TD6,dx,dom,0.34,-0.797,-1.211,2017-06-06 16:09:28.637500
TD6,dx,dom,0.676,-0.949,-1.285,2017-06-06 16:09:28.650000
TD6,dx,dom,1.031,-0.949,-1.371,2017-06-06 16:09:28.662500
TD6,dx,dom,1.125,-0.824,-1.465,2017-06-06 16:09:28.675000
TD6,dx,dom,0.996,-0.766,-1.602,2017-06-06 16:09:28.687500
TD6,dx,dom,0.82,-0.77,-1.66,2017-06-06 16:09:28.700000
TD6,dx,dom,0.695,-0.707,-1.523,2017-06-06 16:09:28.712500
TD6,dx,dom,0.609,-0.5,-1.203,2017-06-06 16:09:28.725000
TD6,dx,dom,0.527,-0.219,-0.848,2017-06-06 16:09:28.737500
TD6,dx,dom,0.449,0.051,-0.555,2017-06-06 16:09:28.750000
TD6,dx,dom,0.465,0.281,-0.359,2017-06-06 16:09:28.762500
TD6,dx,dom,0.477,0.441,-0.18,2017-06-06 16:09:28.775000
