id,hand,session,Accelerometer X,Accelerometer Y,Accelerometer Z,datetime
UCP7,dx,dom,0.648,0.531,-0.449,2017-01-19 15:32:04.362500
UCP7,dx,dom,0.633,0.539,-0.453,2017-01-19 15:32:04.375000
UCP7,dx,dom,0.652,0.559,-0.461,2017-01-19 15:32:04.387500
UCP7,dx,dom,0.695,0.582,-0.461,2017-01-19 15:32:04.400000
UCP7,dx,dom,0.727,0.602,-0.441,2017-01-19 15:32:04.412500
UCP7,dx,dom,0.738,0.613,-0.418,2017-01-19 15:32:04.425000
UCP7,dx,dom,0.711,0.602,-0.406,2017-01-19 15:32:04.437500
UCP7,dx,dom,0.664,0.578,-0.418,2017-01-19 15:32:04.450000
UCP7,dx,dom,0.633,0.559,-0.434,2017-01-19 15:32:04.462500
UCP7,dx,dom,0.633,0.563,-0.441,2017-01-19 15:32:04.475000
UCP7,dx,dom,0.676,0.594,-0.457,2017-01-19 15:32:04.487500
UCP7,dx,dom,0.73,0.656,-0.434,2017-01-19 15:32:04.500000
UCP7,dx,dom,0.742,0.699,-0.402,2017-01-19 15:32:04.512500
UCP7,dx,dom,0.711,0.711,-0.406,2017-01-19 15:32:04.525000
UCP7,dx,dom,0.664,0.699,-0.414,2017-01-19 15:32:04.537500
UCP7,dx,dom,0.633,0.68,-0.426,2017-01-19 15:32:04.550000
UCP7,dx,dom,0.629,0.672,-0.43,2017-01-19 15:32:04.562500
UCP7,dx,dom,0.648,0.668,-0.414,2017-01-19 15:32:04.575000
UCP7,dx,dom,0.664,0.652,-0.41,2017-01-19 15:32:04.587500
UCP7,dx,dom,0.66,0.637,-0.418,2017-01-19 15:32:04.600000
UCP7,dx,dom,0.656,0.621,-0.422,2017-01-19 15:32:04.612500
UCP7,dx,dom,0.656,0.609,-0.426,2017-01-19 15:32:04.625000
UCP7,dx,dom,0.676,0.602,-0.414,2017-01-19 15:32:04.637500
UCP7,dx,dom,0.688,0.617,-0.398,2017-01-19 15:32:04.650000
UCP7,dx,dom,0.699,0.625,-0.422,2017-01-19 15:32:04.662500
UCP7,dx,dom,0.707,0.625,-0.402,2017-01-19 15:32:04.675000
UCP7,dx,dom,0.684,0.629,-0.414,2017-01-19 15:32:04.687500
UCP7,dx,dom,0.664,0.621,-0.449,2017-01-19 15:32:04.700000
UCP7,dx,dom,0.656,0.613,-0.438,2017-01-19 15:32:04.712500
UCP7,dx,dom,0.648,0.625,-0.445,2017-01-19 15:32:04.725000
UCP7,dx,dom,0.648,0.633,-0.453,2017-01-19 15:32:04.737500
UCP7,dx,dom,0.641,0.645,-0.441,2017-01-19 15:32:04.750000
UCP7,dx,dom,0.637,0.645,-0.445,2017-01-19 15:32:04.762500
UCP7,dx,dom,0.637,0.648,-0.445,2017-01-19 15:32:04.775000
UCP7,dx,dom,0.648,0.652,-0.445,2017-01-19 15:32:04.787500
UCP7,dx,dom,0.652,0.656,-0.453,2017-01-19 15:32:04.800000
UCP7,dx,dom,0.652,0.66,-0.445,2017-01-19 15:32:04.812500
UCP7,dx,dom,0.652,0.648,-0.457,2017-01-19 15:32:04.825000
UCP7,dx,dom,0.652,0.629,-0.465,2017-01-19 15:32:04.837500
UCP7,dx,dom,0.652,0.613,-0.469,2017-01-19 15:32:04.850000
UCP7,dx,dom,0.648,0.598,-0.469,2017-01-19 15:32:04.862500
UCP7,dx,dom,0.652,0.59,-0.473,2017-01-19 15:32:04.875000
UCP7,dx,dom,0.652,0.59,-0.465,2017-01-19 15:32:04.887500
UCP7,dx,dom,0.648,0.605,-0.469,2017-01-19 15:32:04.900000
UCP7,dx,dom,0.637,0.609,-0.473,2017-01-19 15:32:04.912500
UCP7,dx,dom,0.633,0.625,-0.473,2017-01-19 15:32:04.925000
UCP7,dx,dom,0.641,0.629,-0.473,2017-01-19 15:32:04.937500
UCP7,dx,dom,0.641,0.637,-0.473,2017-01-19 15:32:04.950000
UCP7,dx,dom,0.629,0.641,-0.473,2017-01-19 15:32:04.962500
UCP7,dx,dom,0.625,0.645,-0.469,2017-01-19 15:32:04.975000
UCP7,dx,dom,0.625,0.645,-0.469,2017-01-19 15:32:04.987500
UCP7,dx,dom,0.641,0.656,-0.449,2017-01-19 15:32:05.000000
UCP7,dx,dom,0.641,0.648,-0.461,2017-01-19 15:32:05.012500
UCP7,dx,dom,0.648,0.645,-0.469,2017-01-19 15:32:05.025000
UCP7,dx,dom,0.652,0.645,-0.469,2017-01-19 15:32:05.037500
UCP7,dx,dom,0.656,0.641,-0.469,2017-01-19 15:32:05.050000
UCP7,dx,dom,0.645,0.629,-0.469,2017-01-19 15:32:05.062500
UCP7,dx,dom,0.637,0.617,-0.477,2017-01-19 15:32:05.075000
UCP7,dx,dom,0.633,0.605,-0.488,2017-01-19 15:32:05.087500
UCP7,dx,dom,0.641,0.605,-0.48,2017-01-19 15:32:05.100000
UCP7,dx,dom,0.648,0.621,-0.473,2017-01-19 15:32:05.112500
UCP7,dx,dom,0.648,0.633,-0.469,2017-01-19 15:32:05.125000
UCP7,dx,dom,0.648,0.641,-0.473,2017-01-19 15:32:05.137500
UCP7,dx,dom,0.645,0.648,-0.469,2017-01-19 15:32:05.150000
UCP7,dx,dom,0.645,0.648,-0.465,2017-01-19 15:32:05.162500
UCP7,dx,dom,0.648,0.645,-0.465,2017-01-19 15:32:05.175000
UCP7,dx,dom,0.648,0.637,-0.465,2017-01-19 15:32:05.187500
UCP7,dx,dom,0.656,0.625,-0.461,2017-01-19 15:32:05.200000
UCP7,dx,dom,0.656,0.633,-0.453,2017-01-19 15:32:05.212500
UCP7,dx,dom,0.652,0.637,-0.445,2017-01-19 15:32:05.225000
UCP7,dx,dom,0.656,0.641,-0.438,2017-01-19 15:32:05.237500
UCP7,dx,dom,0.668,0.645,-0.438,2017-01-19 15:32:05.250000
UCP7,dx,dom,0.688,0.629,-0.438,2017-01-19 15:32:05.262500
UCP7,dx,dom,0.68,0.609,-0.453,2017-01-19 15:32:05.275000
UCP7,dx,dom,0.672,0.594,-0.461,2017-01-19 15:32:05.287500
UCP7,dx,dom,0.672,0.574,-0.457,2017-01-19 15:32:05.300000
UCP7,dx,dom,0.668,0.566,-0.457,2017-01-19 15:32:05.312500
UCP7,dx,dom,0.68,0.57,-0.461,2017-01-19 15:32:05.325000
UCP7,dx,dom,0.668,0.574,-0.453,2017-01-19 15:32:05.337500
UCP7,dx,dom,0.652,0.578,-0.449,2017-01-19 15:32:05.350000
UCP7,dx,dom,0.637,0.586,-0.445,2017-01-19 15:32:05.362500
UCP7,dx,dom,0.645,0.59,-0.445,2017-01-19 15:32:05.375000
UCP7,dx,dom,0.648,0.598,-0.449,2017-01-19 15:32:05.387500
UCP7,dx,dom,0.664,0.613,-0.477,2017-01-19 15:32:05.400000
UCP7,dx,dom,0.703,0.629,-0.445,2017-01-19 15:32:05.412500
UCP7,dx,dom,0.711,0.641,-0.434,2017-01-19 15:32:05.425000
UCP7,dx,dom,0.695,0.645,-0.438,2017-01-19 15:32:05.437500
UCP7,dx,dom,0.691,0.629,-0.434,2017-01-19 15:32:05.450000
UCP7,dx,dom,0.668,0.598,-0.441,2017-01-19 15:32:05.462500
UCP7,dx,dom,0.637,0.547,-0.449,2017-01-19 15:32:05.475000
UCP7,dx,dom,0.613,0.5,-0.473,2017-01-19 15:32:05.487500
UCP7,dx,dom,0.605,0.512,-0.461,2017-01-19 15:32:05.500000
UCP7,dx,dom,0.598,0.551,-0.422,2017-01-19 15:32:05.512500
UCP7,dx,dom,0.598,0.609,-0.383,2017-01-19 15:32:05.525000
UCP7,dx,dom,0.594,0.656,-0.367,2017-01-19 15:32:05.537500
UCP7,dx,dom,0.59,0.684,-0.367,2017-01-19 15:32:05.550000
UCP7,dx,dom,0.621,0.715,-0.387,2017-01-19 15:32:05.562500
UCP7,dx,dom,0.664,0.754,-0.402,2017-01-19 15:32:05.575000
UCP7,dx,dom,0.711,0.773,-0.41,2017-01-19 15:32:05.587500
UCP7,dx,dom,0.738,0.762,-0.406,2017-01-19 15:32:05.600000
UCP7,dx,dom,0.73,0.738,-0.418,2017-01-19 15:32:05.612500
UCP7,dx,dom,0.699,0.711,-0.422,2017-01-19 15:32:05.625000
UCP7,dx,dom,0.672,0.676,-0.438,2017-01-19 15:32:05.637500
UCP7,dx,dom,0.66,0.656,-0.449,2017-01-19 15:32:05.650000
UCP7,dx,dom,0.664,0.645,-0.434,2017-01-19 15:32:05.662500
UCP7,dx,dom,0.656,0.641,-0.441,2017-01-19 15:32:05.675000
UCP7,dx,dom,0.641,0.641,-0.438,2017-01-19 15:32:05.687500
UCP7,dx,dom,0.645,0.652,-0.434,2017-01-19 15:32:05.700000
UCP7,dx,dom,0.645,0.656,-0.438,2017-01-19 15:32:05.712500
UCP7,dx,dom,0.637,0.668,-0.438,2017-01-19 15:32:05.725000
UCP7,dx,dom,0.637,0.688,-0.434,2017-01-19 15:32:05.737500
UCP7,dx,dom,0.637,0.707,-0.43,2017-01-19 15:32:05.750000
UCP7,dx,dom,0.652,0.719,-0.406,2017-01-19 15:32:05.762500
UCP7,dx,dom,0.668,0.719,-0.398,2017-01-19 15:32:05.775000
UCP7,dx,dom,0.676,0.711,-0.398,2017-01-19 15:32:05.787500
UCP7,dx,dom,0.68,0.68,-0.418,2017-01-19 15:32:05.800000
UCP7,dx,dom,0.699,0.641,-0.43,2017-01-19 15:32:05.812500
UCP7,dx,dom,0.719,0.609,-0.418,2017-01-19 15:32:05.825000
UCP7,dx,dom,0.719,0.605,-0.414,2017-01-19 15:32:05.837500
UCP7,dx,dom,0.688,0.586,-0.449,2017-01-19 15:32:05.850000
UCP7,dx,dom,0.66,0.539,-0.492,2017-01-19 15:32:05.862500
UCP7,dx,dom,0.648,0.52,-0.508,2017-01-19 15:32:05.875000
UCP7,dx,dom,0.652,0.543,-0.488,2017-01-19 15:32:05.887500
UCP7,dx,dom,0.648,0.59,-0.461,2017-01-19 15:32:05.900000
UCP7,dx,dom,0.633,0.625,-0.453,2017-01-19 15:32:05.912500
UCP7,dx,dom,0.621,0.633,-0.465,2017-01-19 15:32:05.925000
UCP7,dx,dom,0.633,0.633,-0.465,2017-01-19 15:32:05.937500
UCP7,dx,dom,0.645,0.641,-0.461,2017-01-19 15:32:05.950000
UCP7,dx,dom,0.652,0.652,-0.445,2017-01-19 15:32:05.962500
UCP7,dx,dom,0.656,0.648,-0.434,2017-01-19 15:32:05.975000
UCP7,dx,dom,0.66,0.617,-0.438,2017-01-19 15:32:05.987500
UCP7,dx,dom,0.664,0.59,-0.418,2017-01-19 15:32:06.000000
UCP7,dx,dom,0.656,0.551,-0.426,2017-01-19 15:32:06.012500
UCP7,dx,dom,0.652,0.543,-0.434,2017-01-19 15:32:06.025000
UCP7,dx,dom,0.66,0.539,-0.449,2017-01-19 15:32:06.037500
UCP7,dx,dom,0.668,0.559,-0.461,2017-01-19 15:32:06.050000
UCP7,dx,dom,0.66,0.574,-0.477,2017-01-19 15:32:06.062500
UCP7,dx,dom,0.656,0.609,-0.496,2017-01-19 15:32:06.075000
UCP7,dx,dom,0.645,0.641,-0.504,2017-01-19 15:32:06.087500
UCP7,dx,dom,0.645,0.664,-0.504,2017-01-19 15:32:06.100000
UCP7,dx,dom,0.641,0.672,-0.508,2017-01-19 15:32:06.112500
UCP7,dx,dom,0.637,0.672,-0.496,2017-01-19 15:32:06.125000
UCP7,dx,dom,0.625,0.68,-0.473,2017-01-19 15:32:06.137500
UCP7,dx,dom,0.621,0.68,-0.449,2017-01-19 15:32:06.150000
UCP7,dx,dom,0.621,0.672,-0.438,2017-01-19 15:32:06.162500
UCP7,dx,dom,0.621,0.656,-0.434,2017-01-19 15:32:06.175000
UCP7,dx,dom,0.641,0.648,-0.438,2017-01-19 15:32:06.187500
UCP7,dx,dom,0.656,0.641,-0.445,2017-01-19 15:32:06.200000
UCP7,dx,dom,0.672,0.629,-0.441,2017-01-19 15:32:06.212500
UCP7,dx,dom,0.676,0.617,-0.441,2017-01-19 15:32:06.225000
UCP7,dx,dom,0.664,0.609,-0.445,2017-01-19 15:32:06.237500
UCP7,dx,dom,0.656,0.59,-0.453,2017-01-19 15:32:06.250000
UCP7,dx,dom,0.652,0.578,-0.465,2017-01-19 15:32:06.262500
UCP7,dx,dom,0.652,0.574,-0.469,2017-01-19 15:32:06.275000
UCP7,dx,dom,0.66,0.59,-0.469,2017-01-19 15:32:06.287500
UCP7,dx,dom,0.656,0.605,-0.469,2017-01-19 15:32:06.300000
UCP7,dx,dom,0.652,0.613,-0.469,2017-01-19 15:32:06.312500
UCP7,dx,dom,0.648,0.613,-0.469,2017-01-19 15:32:06.325000
UCP7,dx,dom,0.648,0.629,-0.469,2017-01-19 15:32:06.337500
UCP7,dx,dom,0.648,0.645,-0.457,2017-01-19 15:32:06.350000
UCP7,dx,dom,0.648,0.664,-0.449,2017-01-19 15:32:06.362500
UCP7,dx,dom,0.648,0.68,-0.441,2017-01-19 15:32:06.375000
UCP7,dx,dom,0.652,0.684,-0.441,2017-01-19 15:32:06.387500
UCP7,dx,dom,0.664,0.668,-0.438,2017-01-19 15:32:06.400000
UCP7,dx,dom,0.668,0.656,-0.438,2017-01-19 15:32:06.412500
UCP7,dx,dom,0.668,0.641,-0.441,2017-01-19 15:32:06.425000
UCP7,dx,dom,0.668,0.621,-0.441,2017-01-19 15:32:06.437500
UCP7,dx,dom,0.656,0.598,-0.441,2017-01-19 15:32:06.450000
UCP7,dx,dom,0.66,0.59,-0.441,2017-01-19 15:32:06.462500
UCP7,dx,dom,0.656,0.598,-0.445,2017-01-19 15:32:06.475000
UCP7,dx,dom,0.652,0.609,-0.441,2017-01-19 15:32:06.487500
UCP7,dx,dom,0.66,0.625,-0.441,2017-01-19 15:32:06.500000
UCP7,dx,dom,0.672,0.617,-0.441,2017-01-19 15:32:06.512500
UCP7,dx,dom,0.684,0.613,-0.449,2017-01-19 15:32:06.525000
UCP7,dx,dom,0.695,0.609,-0.457,2017-01-19 15:32:06.537500
UCP7,dx,dom,0.688,0.602,-0.453,2017-01-19 15:32:06.550000
UCP7,dx,dom,0.664,0.605,-0.449,2017-01-19 15:32:06.562500
UCP7,dx,dom,0.645,0.598,-0.453,2017-01-19 15:32:06.575000
UCP7,dx,dom,0.629,0.594,-0.465,2017-01-19 15:32:06.587500
UCP7,dx,dom,0.637,0.605,-0.488,2017-01-19 15:32:06.600000
UCP7,dx,dom,0.645,0.617,-0.512,2017-01-19 15:32:06.612500
UCP7,dx,dom,0.664,0.621,-0.484,2017-01-19 15:32:06.625000
UCP7,dx,dom,0.676,0.617,-0.441,2017-01-19 15:32:06.637500
UCP7,dx,dom,0.672,0.578,-0.449,2017-01-19 15:32:06.650000
UCP7,dx,dom,0.664,0.543,-0.453,2017-01-19 15:32:06.662500
UCP7,dx,dom,0.652,0.555,-0.441,2017-01-19 15:32:06.675000
UCP7,dx,dom,0.633,0.621,-0.387,2017-01-19 15:32:06.687500
UCP7,dx,dom,0.602,0.68,-0.355,2017-01-19 15:32:06.700000
UCP7,dx,dom,0.578,0.719,-0.352,2017-01-19 15:32:06.712500
UCP7,dx,dom,0.574,0.762,-0.34,2017-01-19 15:32:06.725000
UCP7,dx,dom,0.582,0.805,-0.352,2017-01-19 15:32:06.737500
UCP7,dx,dom,0.637,0.82,-0.398,2017-01-19 15:32:06.750000
UCP7,dx,dom,0.699,0.793,-0.418,2017-01-19 15:32:06.762500
UCP7,dx,dom,0.73,0.738,-0.41,2017-01-19 15:32:06.775000
UCP7,dx,dom,0.711,0.695,-0.398,2017-01-19 15:32:06.787500
UCP7,dx,dom,0.672,0.664,-0.387,2017-01-19 15:32:06.800000
UCP7,dx,dom,0.656,0.645,-0.391,2017-01-19 15:32:06.812500
UCP7,dx,dom,0.676,0.621,-0.406,2017-01-19 15:32:06.825000
UCP7,dx,dom,0.688,0.602,-0.426,2017-01-19 15:32:06.837500
UCP7,dx,dom,0.691,0.594,-0.434,2017-01-19 15:32:06.850000
UCP7,dx,dom,0.691,0.59,-0.434,2017-01-19 15:32:06.862500
UCP7,dx,dom,0.676,0.59,-0.434,2017-01-19 15:32:06.875000
UCP7,dx,dom,0.664,0.582,-0.43,2017-01-19 15:32:06.887500
UCP7,dx,dom,0.648,0.586,-0.434,2017-01-19 15:32:06.900000
UCP7,dx,dom,0.645,0.594,-0.43,2017-01-19 15:32:06.912500
UCP7,dx,dom,0.652,0.613,-0.43,2017-01-19 15:32:06.925000
UCP7,dx,dom,0.672,0.637,-0.434,2017-01-19 15:32:06.937500
UCP7,dx,dom,0.695,0.648,-0.434,2017-01-19 15:32:06.950000
UCP7,dx,dom,0.691,0.652,-0.438,2017-01-19 15:32:06.962500
UCP7,dx,dom,0.664,0.656,-0.438,2017-01-19 15:32:06.975000
UCP7,dx,dom,0.633,0.656,-0.449,2017-01-19 15:32:06.987500
UCP7,dx,dom,0.633,0.664,-0.441,2017-01-19 15:32:07.000000
UCP7,dx,dom,0.641,0.656,-0.441,2017-01-19 15:32:07.012500
UCP7,dx,dom,0.656,0.66,-0.449,2017-01-19 15:32:07.025000
UCP7,dx,dom,0.652,0.652,-0.449,2017-01-19 15:32:07.037500
UCP7,dx,dom,0.656,0.652,-0.445,2017-01-19 15:32:07.050000
UCP7,dx,dom,0.66,0.648,-0.449,2017-01-19 15:32:07.062500
UCP7,dx,dom,0.672,0.645,-0.449,2017-01-19 15:32:07.075000
UCP7,dx,dom,0.684,0.648,-0.441,2017-01-19 15:32:07.087500
UCP7,dx,dom,0.672,0.656,-0.441,2017-01-19 15:32:07.100000
UCP7,dx,dom,0.66,0.652,-0.441,2017-01-19 15:32:07.112500
UCP7,dx,dom,0.648,0.645,-0.449,2017-01-19 15:32:07.125000
UCP7,dx,dom,0.633,0.633,-0.449,2017-01-19 15:32:07.137500
UCP7,dx,dom,0.621,0.621,-0.445,2017-01-19 15:32:07.150000
UCP7,dx,dom,0.617,0.621,-0.441,2017-01-19 15:32:07.162500
UCP7,dx,dom,0.617,0.613,-0.445,2017-01-19 15:32:07.175000
UCP7,dx,dom,0.617,0.609,-0.441,2017-01-19 15:32:07.187500
UCP7,dx,dom,0.621,0.617,-0.438,2017-01-19 15:32:07.200000
UCP7,dx,dom,0.621,0.629,-0.441,2017-01-19 15:32:07.212500
UCP7,dx,dom,0.621,0.645,-0.441,2017-01-19 15:32:07.225000
UCP7,dx,dom,0.629,0.648,-0.449,2017-01-19 15:32:07.237500
UCP7,dx,dom,0.633,0.656,-0.445,2017-01-19 15:32:07.250000
UCP7,dx,dom,0.629,0.66,-0.441,2017-01-19 15:32:07.262500
UCP7,dx,dom,0.625,0.656,-0.441,2017-01-19 15:32:07.275000
UCP7,dx,dom,0.629,0.648,-0.453,2017-01-19 15:32:07.287500
UCP7,dx,dom,0.641,0.645,-0.473,2017-01-19 15:32:07.300000
UCP7,dx,dom,0.656,0.645,-0.473,2017-01-19 15:32:07.312500
UCP7,dx,dom,0.676,0.637,-0.453,2017-01-19 15:32:07.325000
UCP7,dx,dom,0.668,0.629,-0.441,2017-01-19 15:32:07.337500
UCP7,dx,dom,0.664,0.617,-0.449,2017-01-19 15:32:07.350000
UCP7,dx,dom,0.664,0.605,-0.473,2017-01-19 15:32:07.362500
UCP7,dx,dom,0.684,0.605,-0.48,2017-01-19 15:32:07.375000
UCP7,dx,dom,0.688,0.613,-0.465,2017-01-19 15:32:07.387500
UCP7,dx,dom,0.676,0.637,-0.461,2017-01-19 15:32:07.400000
UCP7,dx,dom,0.66,0.641,-0.469,2017-01-19 15:32:07.412500
UCP7,dx,dom,0.652,0.633,-0.469,2017-01-19 15:32:07.425000
UCP7,dx,dom,0.656,0.621,-0.473,2017-01-19 15:32:07.437500
UCP7,dx,dom,0.652,0.621,-0.453,2017-01-19 15:32:07.450000
UCP7,dx,dom,0.652,0.629,-0.426,2017-01-19 15:32:07.462500
UCP7,dx,dom,0.641,0.652,-0.387,2017-01-19 15:32:07.475000
UCP7,dx,dom,0.629,0.676,-0.359,2017-01-19 15:32:07.487500
UCP7,dx,dom,0.617,0.691,-0.355,2017-01-19 15:32:07.500000
UCP7,dx,dom,0.621,0.672,-0.363,2017-01-19 15:32:07.512500
UCP7,dx,dom,0.641,0.645,-0.387,2017-01-19 15:32:07.525000
UCP7,dx,dom,0.668,0.629,-0.383,2017-01-19 15:32:07.537500
UCP7,dx,dom,0.68,0.613,-0.391,2017-01-19 15:32:07.550000
UCP7,dx,dom,0.703,0.586,-0.398,2017-01-19 15:32:07.562500
UCP7,dx,dom,0.73,0.566,-0.41,2017-01-19 15:32:07.575000
UCP7,dx,dom,0.734,0.566,-0.422,2017-01-19 15:32:07.587500
UCP7,dx,dom,0.719,0.59,-0.422,2017-01-19 15:32:07.600000
UCP7,dx,dom,0.691,0.613,-0.418,2017-01-19 15:32:07.612500
UCP7,dx,dom,0.652,0.637,-0.414,2017-01-19 15:32:07.625000
UCP7,dx,dom,0.637,0.652,-0.406,2017-01-19 15:32:07.637500
UCP7,dx,dom,0.645,0.672,-0.391,2017-01-19 15:32:07.650000
UCP7,dx,dom,0.652,0.695,-0.375,2017-01-19 15:32:07.662500
UCP7,dx,dom,0.664,0.711,-0.371,2017-01-19 15:32:07.675000
UCP7,dx,dom,0.684,0.699,-0.359,2017-01-19 15:32:07.687500
UCP7,dx,dom,0.688,0.688,-0.348,2017-01-19 15:32:07.700000
UCP7,dx,dom,0.672,0.672,-0.348,2017-01-19 15:32:07.712500
UCP7,dx,dom,0.656,0.668,-0.352,2017-01-19 15:32:07.725000
UCP7,dx,dom,0.66,0.664,-0.355,2017-01-19 15:32:07.737500
UCP7,dx,dom,0.68,0.648,-0.352,2017-01-19 15:32:07.750000
UCP7,dx,dom,0.668,0.617,-0.359,2017-01-19 15:32:07.762500
UCP7,dx,dom,0.641,0.602,-0.363,2017-01-19 15:32:07.775000
UCP7,dx,dom,0.625,0.586,-0.367,2017-01-19 15:32:07.787500
UCP7,dx,dom,0.637,0.594,-0.363,2017-01-19 15:32:07.800000
UCP7,dx,dom,0.656,0.625,-0.363,2017-01-19 15:32:07.812500
UCP7,dx,dom,0.664,0.656,-0.348,2017-01-19 15:32:07.825000
UCP7,dx,dom,0.664,0.691,-0.332,2017-01-19 15:32:07.837500
UCP7,dx,dom,0.656,0.723,-0.316,2017-01-19 15:32:07.850000
UCP7,dx,dom,0.656,0.758,-0.313,2017-01-19 15:32:07.862500
UCP7,dx,dom,0.688,0.77,-0.316,2017-01-19 15:32:07.875000
UCP7,dx,dom,0.711,0.773,-0.301,2017-01-19 15:32:07.887500
UCP7,dx,dom,0.715,0.766,-0.305,2017-01-19 15:32:07.900000
UCP7,dx,dom,0.703,0.738,-0.316,2017-01-19 15:32:07.912500
UCP7,dx,dom,0.691,0.707,-0.328,2017-01-19 15:32:07.925000
UCP7,dx,dom,0.688,0.676,-0.348,2017-01-19 15:32:07.937500
UCP7,dx,dom,0.684,0.66,-0.344,2017-01-19 15:32:07.950000
UCP7,dx,dom,0.664,0.648,-0.336,2017-01-19 15:32:07.962500
UCP7,dx,dom,0.656,0.637,-0.355,2017-01-19 15:32:07.975000
UCP7,dx,dom,0.656,0.637,-0.348,2017-01-19 15:32:07.987500
UCP7,dx,dom,0.672,0.66,-0.34,2017-01-19 15:32:08.000000
UCP7,dx,dom,0.668,0.672,-0.34,2017-01-19 15:32:08.012500
UCP7,dx,dom,0.664,0.688,-0.34,2017-01-19 15:32:08.025000
UCP7,dx,dom,0.676,0.703,-0.336,2017-01-19 15:32:08.037500
UCP7,dx,dom,0.68,0.703,-0.328,2017-01-19 15:32:08.050000
UCP7,dx,dom,0.684,0.699,-0.332,2017-01-19 15:32:08.062500
UCP7,dx,dom,0.68,0.68,-0.336,2017-01-19 15:32:08.075000
UCP7,dx,dom,0.668,0.656,-0.352,2017-01-19 15:32:08.087500
UCP7,dx,dom,0.656,0.645,-0.363,2017-01-19 15:32:08.100000
UCP7,dx,dom,0.648,0.633,-0.367,2017-01-19 15:32:08.112500
UCP7,dx,dom,0.656,0.637,-0.363,2017-01-19 15:32:08.125000
UCP7,dx,dom,0.672,0.637,-0.355,2017-01-19 15:32:08.137500
UCP7,dx,dom,0.68,0.656,-0.363,2017-01-19 15:32:08.150000
UCP7,dx,dom,0.695,0.668,-0.379,2017-01-19 15:32:08.162500
UCP7,dx,dom,0.695,0.684,-0.383,2017-01-19 15:32:08.175000
UCP7,dx,dom,0.691,0.691,-0.387,2017-01-19 15:32:08.187500
UCP7,dx,dom,0.66,0.699,-0.387,2017-01-19 15:32:08.200000
UCP7,dx,dom,0.648,0.703,-0.383,2017-01-19 15:32:08.212500
UCP7,dx,dom,0.656,0.699,-0.379,2017-01-19 15:32:08.225000
UCP7,dx,dom,0.668,0.688,-0.379,2017-01-19 15:32:08.237500
UCP7,dx,dom,0.672,0.672,-0.375,2017-01-19 15:32:08.250000
UCP7,dx,dom,0.652,0.66,-0.371,2017-01-19 15:32:08.262500
UCP7,dx,dom,0.633,0.656,-0.367,2017-01-19 15:32:08.275000
UCP7,dx,dom,0.629,0.656,-0.367,2017-01-19 15:32:08.287500
UCP7,dx,dom,0.641,0.652,-0.375,2017-01-19 15:32:08.300000
UCP7,dx,dom,0.672,0.645,-0.387,2017-01-19 15:32:08.312500
UCP7,dx,dom,0.688,0.645,-0.383,2017-01-19 15:32:08.325000
UCP7,dx,dom,0.684,0.645,-0.383,2017-01-19 15:32:08.337500
UCP7,dx,dom,0.664,0.637,-0.395,2017-01-19 15:32:08.350000
UCP7,dx,dom,0.656,0.621,-0.41,2017-01-19 15:32:08.362500
UCP7,dx,dom,0.652,0.613,-0.414,2017-01-19 15:32:08.375000
UCP7,dx,dom,0.66,0.621,-0.422,2017-01-19 15:32:08.387500
UCP7,dx,dom,0.66,0.633,-0.426,2017-01-19 15:32:08.400000
UCP7,dx,dom,0.656,0.648,-0.426,2017-01-19 15:32:08.412500
UCP7,dx,dom,0.656,0.664,-0.426,2017-01-19 15:32:08.425000
UCP7,dx,dom,0.66,0.676,-0.418,2017-01-19 15:32:08.437500
UCP7,dx,dom,0.668,0.684,-0.414,2017-01-19 15:32:08.450000
UCP7,dx,dom,0.66,0.691,-0.406,2017-01-19 15:32:08.462500
UCP7,dx,dom,0.652,0.688,-0.398,2017-01-19 15:32:08.475000
UCP7,dx,dom,0.633,0.672,-0.402,2017-01-19 15:32:08.487500
UCP7,dx,dom,0.637,0.656,-0.406,2017-01-19 15:32:08.500000
UCP7,dx,dom,0.641,0.641,-0.406,2017-01-19 15:32:08.512500
UCP7,dx,dom,0.652,0.633,-0.41,2017-01-19 15:32:08.525000
UCP7,dx,dom,0.664,0.625,-0.406,2017-01-19 15:32:08.537500
UCP7,dx,dom,0.656,0.617,-0.422,2017-01-19 15:32:08.550000
UCP7,dx,dom,0.641,0.621,-0.43,2017-01-19 15:32:08.562500
UCP7,dx,dom,0.629,0.629,-0.438,2017-01-19 15:32:08.575000
UCP7,dx,dom,0.641,0.641,-0.453,2017-01-19 15:32:08.587500
UCP7,dx,dom,0.66,0.645,-0.453,2017-01-19 15:32:08.600000
UCP7,dx,dom,0.68,0.664,-0.457,2017-01-19 15:32:08.612500
UCP7,dx,dom,0.688,0.676,-0.457,2017-01-19 15:32:08.625000
UCP7,dx,dom,0.676,0.688,-0.465,2017-01-19 15:32:08.637500
UCP7,dx,dom,0.672,0.691,-0.48,2017-01-19 15:32:08.650000
UCP7,dx,dom,0.688,0.684,-0.461,2017-01-19 15:32:08.662500
UCP7,dx,dom,0.66,0.68,-0.441,2017-01-19 15:32:08.675000
UCP7,dx,dom,0.609,0.672,-0.434,2017-01-19 15:32:08.687500
UCP7,dx,dom,0.563,0.66,-0.434,2017-01-19 15:32:08.700000
UCP7,dx,dom,0.563,0.648,-0.445,2017-01-19 15:32:08.712500
